"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
大園區,海口里,537,443307,826,612,402,931,917.16,111.10
大園區,沙崙里,762,545372,716,531,332,889,648.39,90.59
大園區,後厝里,737,577722,784,590,377,935,780.01,99.51
大園區,圳頭里,795,594618,748,569,359,918,711.14,95.08
大園區,內海里,672,492177,732,544,370,895,646.21,88.23
大園區,北港里,763,517187,678,545,358,853,528.61,77.98
大園區,南港里,1578,1199020,760,621,399,974,640.10,84.24
龜山區,龜山里,2142,1770592,827,600,384,982,1061.42,128.41
龜山區,新路里,1779,1375859,773,581,362,959,710.72,91.90
龜山區,山頂里,1731,1350361,780,633,394,975,617.24,79.12
龜山區,兔坑里,1199,767439,640,505,337,785,542.06,84.69
龜山區,舊路里,687,565853,824,536,345,882,3501.66,425.13
龜山區,嶺頂里,1192,837895,703,527,331,847,638.41,90.82
龜山區,龍壽里,486,333720,687,463,299,805,1005.90,146.49
龜山區,楓樹里,1911,1679008,879,644,393,1149,740.07,84.23
龜山區,大崗里,1176,985263,838,588,379,1006,856.08,102.18
龜山區,公西里,345,262052,760,577,338,946,660.33,86.93
龜山區,樂善里,1094,825139,754,579,364,942,620.16,82.22
龜山區,南上里,622,474926,764,597,362,973,632.10,82.78
龜山區,大坑里,556,372472,670,510,337,837,568.47,84.86
龜山區,陸光里,981,781324,796,589,367,1038,695.95,87.38
龜山區,精忠里,1865,1623620,871,650,388,1088,900.09,103.39
龜山區,山福里,1010,723131,716,552,355,897,630.69,88.09
龜山區,山德里,1611,1231716,765,565,345,945,743.92,97.30
龜山區,中興里,1483,1150587,776,571,365,958,686.51,88.48
龜山區,大同里,1816,1514429,834,614,371,1092,733.67,87.98
龜山區,文化里,2072,2670763,1289,866,464,1558,1946.21,150.99
龜山區,南美里,801,680962,850,655,393,1134,683.32,80.38
龜山區,幸福里,1395,811250,582,479,328,709,492.77,84.74
龜山區,福源里,620,462048,745,547,364,853,814.50,109.29
龜山區,龍華里,994,661401,665,518,321,841,568.46,85.43
龜山區,迴龍里,1751,1303727,745,554,352,889,876.14,117.67
龜山區,新嶺里,1107,736515,665,516,338,827,601.55,90.41
龜山區,大湖里,1890,2081756,1101,836,477,1408,995.02,90.34
龜山區,大華里,2856,3082748,1079,780,436,1369,1506.28,139.55
龜山區,長庚里,1621,2622790,1618,1164,827,1827,1430.34,88.40
龜山區,新興里,595,494114,830,660,397,1047,714.80,86.07
八德區,興仁里,1483,1213878,819,587,375,943,819.10,100.07
八德區,福興里,1757,1492714,850,678,414,1069,719.12,84.64
八德區,瑞豐里,589,447462,760,594,377,975,642.39,84.56
八德區,廣興里,1011,714967,707,558,362,898,568.63,80.41
八德區,竹園里,994,728859,733,562,354,910,649.37,88.56
八德區,霄裡里,537,362539,675,543,365,872,566.12,83.85
八德區,茄苳里,895,667955,746,571,369,932,616.05,82.55
八德區,白鷺里,939,720002,767,567,370,957,741.21,96.67
八德區,大湳里,1244,1031152,829,637,385,1030,846.14,102.08
八德區,大安里,1004,819035,816,572,353,931,1560.58,191.30
八德區,大興里,1092,979567,897,628,380,1032,1656.96,184.71
八德區,大福里,1778,1576123,886,645,385,1117,860.50,97.07
八德區,大同里,381,364437,957,515,320,850,4753.26,496.93
八德區,大忠里,533,370370,695,538,348,865,544.98,78.43
八德區,大勇里,1356,1284684,947,616,379,1108,1785.16,188.43
八德區,大義里,1130,987467,874,618,391,1050,846.66,96.89
八德區,大成里,967,734493,760,560,356,927,735.02,96.77
八德區,瑞發里,981,705717,719,556,350,881,616.95,85.76
八德區,瑞祥里,1033,736665,713,597,366,946,485.35,68.06
八德區,瑞德里,1004,687872,685,534,346,866,561.88,82.01
八德區,廣隆里,1398,1192514,853,633,381,1077,735.67,86.24
八德區,高明里,1171,803931,687,555,366,862,519.33,75.64
八德區,大和里,2210,1810603,819,632,393,1028,762.60,93.08
八德區,大信里,874,575796,659,521,346,832,505.45,76.72
八德區,大華里,828,630593,762,571,345,969,646.51,84.89
八德區,大仁里,1352,983440,727,546,372,897,669.39,92.03
八德區,大智里,1215,1132529,932,680,402,1221,799.62,85.79
八德區,瑞泰里,1306,948020,726,569,385,897,572.55,78.88
八德區,大昌里,890,587141,660,524,356,831,498.10,75.50
八德區,大正里,1432,1302999,910,659,387,1095,1857.63,204.15
八德區,大強里,1013,711968,703,552,355,865,592.18,84.26
八德區,大發里,686,490201,715,544,342,883,717.02,100.34
八德區,大明里,1211,975452,805,568,368,978,765.76,95.07
八德區,大竹里,463,326168,704,553,371,837,847.81,120.35
八德區,大慶里,414,292750,707,585,368,828,637.11,90.10
八德區,大千里,673,523138,777,595,376,944,763.87,98.27
八德區,大榮里,588,448343,762,572,370,868,657.41,86.22
八德區,茄明里,1382,1024391,741,586,367,924,662.60,89.39
八德區,高城里,1029,761192,740,602,388,921,551.44,74.55
八德區,瑞興里,825,603113,731,559,384,892,577.65,79.02
八德區,大愛里,772,670230,868,684,385,1115,765.72,88.20
八德區,大宏里,1080,1064398,986,672,404,1152,1474.19,149.58
八德區,大漢里,1248,993751,796,603,377,1007,873.10,109.65
八德區,廣德里,865,808747,935,672,404,1145,1119.89,119.78
八德區,龍友里,590,411055,697,576,379,866,506.14,72.65
八德區,陸光里,1096,736715,672,563,355,865,462.72,68.84
八德區,永豐里,888,690990,778,594,363,984,731.48,94.00
八德區,大順里,771,522096,677,539,349,840,569.74,84.14
龍潭區,黃唐里,1327,1001583,755,562,357,927,704.14,93.29
龍潭區,烏林里,1189,804919,677,537,356,841,536.15,79.20
龍潭區,八德里,1141,796071,698,551,369,875,553.38,79.32
龍潭區,上林里,1265,1060460,838,649,392,1043,789.67,94.20
龍潭區,龍潭里,600,468457,781,568,351,901,926.86,118.71
龍潭區,九龍里,1060,838831,791,592,377,996,725.01,91.62
龍潭區,佳安里,1108,1120918,1012,848,431,1370,763.94,75.51
龍潭區,三坑里,379,273164,721,541,337,896,698.51,96.91
龍潭區,大平里,560,599976,1071,736,411,1284,1169.80,109.19
龍潭區,三林里,933,1046586,1122,768,450,1422,1319.46,117.63
龍潭區,高平里,907,686753,757,599,365,955,678.74,89.64
龍潭區,高原里,1373,1164497,848,570,367,967,1166.38,137.52
龍潭區,三和里,740,1103523,1491,864,419,1851,2042.84,136.99
龍潭區,三水里,163,118161,725,572,419,884,593.56,81.88
龍潭區,中興里,1340,1123133,838,596,373,966,908.23,108.36
龍潭區,中正里,1600,1744567,1090,710,419,1315,2914.51,267.30
龍潭區,中山里,1521,1392733,916,658,387,1129,933.35,101.93
龍潭區,凌雲里,983,666541,678,554,362,868,561.39,82.79
龍潭區,永興里,831,615037,740,548,364,886,718.97,97.14
烏,樹林里,708,493109,696,571,363,874,522.91,75.08
烏,百年里,1342,1531991,1142,807,441,1371,1459.02,127.81
烏,龍祥里,1034,809176,783,598,375,989,735.70,94.01
烏,聖德里,923,630412,683,520,362,840,540.94,79.20
烏,龍星里,1308,1245082,952,708,423,1199,880.27,92.48
烏,上華里,1016,945589,931,664,396,1158,1095.14,117.67
烏,武漢里,778,558914,718,552,360,889,640.34,89.13
烏,東興里,1193,1106161,927,740,442,1244,694.78,74.93
烏,北興里,624,384162,616,515,341,748,555.09,90.16
烏,建林里,1298,1473177,1135,762,456,1333,3203.62,282.27
烏,富林里,1149,1073218,934,711,425,1233,750.49,80.35
平鎮區,忠貞里,134,119078,889,675,428,1104,760.80,85.61
平鎮區,東社里,957,659459,689,540,356,882,551.55,80.04
平鎮區,東勢里,1632,1201514,736,553,366,913,617.32,83.85
平鎮區,山峰里,716,488728,683,533,350,849,540.87,79.24
平鎮區,平鎮里,1392,1109457,797,605,387,956,787.92,98.86
平鎮區,北勢里,805,733579,911,671,402,1097,893.72,98.07
平鎮區,南勢里,1851,1492900,807,608,375,1026,783.38,97.13
平鎮區,宋屋里,1206,919366,762,588,372,960,653.29,85.70
平鎮區,高雙里,1372,1402386,1022,684,400,1270,1118.05,109.38
平鎮區,復旦里,1815,2163927,1192,819,441,1470,1336.03,112.06
平鎮區,新勢里,1191,960833,807,600,366,1046,718.87,89.11
