"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
花壇鄉,中口村,209,152073,728,524,322,882,720.80,99.06
花壇鄉,北口村,594,382005,643,480,314,757,652.13,101.40
花壇鄉,長沙村,1695,1230109,726,524,305,913,725.03,99.90
花壇鄉,文德村,931,592917,637,465,296,777,644.04,101.13
花壇鄉,白沙村,1461,1591237,1089,528,302,975,4917.62,451.51
芬園鄉,社口村,656,438293,668,510,301,873,564.94,84.56
芬園鄉,竹林村,445,290368,653,505,315,795,600.88,92.09
芬園鄉,楓坑村,133,73759,555,409,255,682,568.02,102.42
芬園鄉,芬園村,244,144556,592,470,286,822,422.29,71.28
芬園鄉,大埔村,325,186960,575,450,274,768,488.84,84.98
芬園鄉,舊社村,433,270691,625,489,280,788,551.84,88.27
芬園鄉,進芬村,251,171054,681,523,307,878,573.07,84.09
芬園鄉,茄荖村,618,377241,610,480,306,762,524.11,85.86
芬園鄉,嘉興村,414,265254,641,495,289,822,559.25,87.29
芬園鄉,縣庄村,299,199432,667,521,309,818,684.17,102.57
芬園鄉,圳墘村,136,100326,738,497,307,862,907.50,123.02
芬園鄉,溪頭村,424,262655,619,483,294,741,615.99,99.44
芬園鄉,同安村,232,142753,615,506,317,789,451.54,73.38
芬園鄉,中崙村,225,145560,647,508,288,833,513.37,79.35
芬園鄉,大竹村,213,133060,625,509,314,783,508.77,81.44
大村鄉,大村村,904,649814,719,555,335,862,692.74,96.37
大村鄉,田洋村,271,174326,643,554,332,851,456.27,70.93
大村鄉,南勢村,329,199782,607,471,299,769,465.53,76.66
大村鄉,貢旗村,363,254436,701,503,298,771,813.70,116.09
大村鄉,茄苳村,378,266918,706,530,312,819,704.44,99.76
大村鄉,加錫村,345,218715,634,497,303,793,565.38,89.18
大村鄉,大崙村,340,206897,609,495,324,778,417.37,68.59
大村鄉,新興村,281,169793,604,477,320,716,495.48,82.00
大村鄉,擺塘村,652,454941,698,544,301,851,667.52,95.67
大村鄉,村上村,424,287053,677,541,332,825,566.92,83.74
大村鄉,美港村,918,5589346,6089,531,294,829,81278.75,1334.93
大村鄉,過溝村,742,567346,765,575,328,941,724.51,94.75
大村鄉,大橋村,496,337330,680,513,311,811,638.24,93.84
大村鄉,黃厝村,576,399133,693,515,322,833,718.66,103.71
大村鄉,福興村,570,339683,596,488,307,755,544.84,91.43
大村鄉,平和村,675,471661,699,511,311,806,839.15,120.09
埔鹽鄉,埔鹽村,479,345222,721,531,333,830,688.44,95.52
埔鹽鄉,埔南村,478,307604,644,473,308,823,546.86,84.98
埔鹽鄉,出水村,256,172987,676,551,282,851,598.14,88.52
埔鹽鄉,南港村,429,291735,680,511,302,885,651.87,95.86
埔鹽鄉,打廉村,226,157090,695,486,328,838,621.92,89.47
埔鹽鄉,豐澤村,341,206682,606,463,292,751,485.49,80.10
埔鹽鄉,崑崙村,309,241126,780,569,321,931,969.67,124.26
埔鹽鄉,角樹村,191,114773,601,463,285,714,503.91,83.86
埔鹽鄉,好修村,508,333459,656,492,288,857,626.66,95.47
埔鹽鄉,西湖村,478,324002,678,478,299,804,712.15,105.06
埔鹽鄉,大有村,325,197610,608,450,294,742,498.64,82.01
埔鹽鄉,新興村,118,92099,780,600,340,887,711.49,91.16
埔鹽鄉,永平村,290,184341,636,491,291,798,579.83,91.22
埔鹽鄉,永樂村,218,170483,782,492,286,918,835.58,106.85
埔鹽鄉,石埤村,258,148841,577,488,308,693,442.67,76.73
埔鹽鄉,天盛村,181,130587,721,503,304,851,748.92,103.80
埔鹽鄉,太平村,326,189839,582,437,263,793,496.31,85.23
埔鹽鄉,新水村,351,231249,659,489,274,827,666.58,101.18
埔鹽鄉,三省村,299,193888,648,519,271,801,622.32,95.97
埔鹽鄉,南新村,306,200112,654,495,293,790,640.27,97.91
埔心鄉,東門村,997,701076,703,530,317,874,625.97,89.02
埔心鄉,埔心村,338,224163,663,490,302,797,809.73,122.09
埔心鄉,義民村,425,310623,731,576,339,953,623.42,85.30
埔心鄉,油車村,338,211426,626,520,314,733,547.43,87.52
埔心鄉,瓦北村,472,352746,747,505,317,855,863.45,115.54
埔心鄉,瓦中村,543,354014,652,493,288,804,552.45,84.74
埔心鄉,瓦南村,401,248009,618,466,268,766,535.98,86.66
埔心鄉,太平村,554,342939,619,465,291,764,559.58,90.40
埔心鄉,經口村,656,574845,876,540,319,939,4509.27,514.59
埔心鄉,大華村,125,89712,718,464,241,797,909.45,126.72
埔心鄉,仁里村,269,177469,660,504,334,792,556.89,84.41
埔心鄉,舊館村,429,311411,726,510,289,879,829.19,114.23
埔心鄉,南館村,282,167847,595,449,302,724,487.10,81.84
埔心鄉,新館村,196,123530,630,472,311,730,601.21,95.39
埔心鄉,羅厝村,296,170448,576,472,289,709,452.06,78.50
埔心鄉,芎蕉村,479,294166,614,489,307,743,511.02,83.21
埔心鄉,梧鳳村,200,118838,594,514,309,720,456.18,76.77
