"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
四湖鄉,廣溝村,137,84593,617,504,316,852,450.02,72.88
四湖鄉,飛沙村,194,141876,731,535,302,926,760.14,103.94
四湖鄉,三姓村,71,43504,613,534,346,864,397.25,64.83
四湖鄉,林東村,197,132934,675,550,346,885,521.42,77.27
四湖鄉,林厝村,193,126434,655,544,303,880,487.14,74.36
四湖鄉,飛東村,119,73350,616,527,330,817,398.39,64.63
口湖鄉,下崙村,390,240600,617,474,288,766,623.49,101.06
口湖鄉,崙中村,311,203268,654,512,292,821,711.47,108.85
口湖鄉,崙東村,306,191568,626,485,325,809,494.24,78.95
口湖鄉,青蚶村,92,50124,545,416,268,696,479.17,87.95
口湖鄉,梧北村,190,112010,590,480,300,807,441.12,74.83
口湖鄉,梧南村,315,188105,597,496,297,825,436.14,73.04
口湖鄉,水井村,152,79743,525,418,202,711,445.02,84.83
口湖鄉,湖口村,163,99385,610,461,301,827,515.44,84.54
口湖鄉,後厝村,119,70537,593,477,253,788,490.81,82.80
口湖鄉,過港村,96,54175,564,473,287,679,519.12,91.99
口湖鄉,埔北村,156,93329,598,481,307,757,435.32,72.76
口湖鄉,埔南村,134,83374,622,454,324,732,598.96,96.27
口湖鄉,謝厝村,200,109742,549,454,270,707,423.62,77.20
口湖鄉,頂湖村,129,92230,715,519,312,890,760.72,106.40
口湖鄉,口湖村,258,166513,645,575,342,823,452.69,70.14
口湖鄉,湖東村,258,164977,639,480,299,815,563.04,88.05
口湖鄉,蚵寮村,233,138212,593,468,285,758,620.17,104.55
口湖鄉,港西村,141,95076,674,511,357,791,600.60,89.07
口湖鄉,港東村,264,161103,610,448,245,802,560.16,91.79
口湖鄉,臺子村,288,157430,547,462,316,726,408.68,74.76
口湖鄉,成龍村,157,103943,662,505,237,873,632.19,95.49
水林鄉,水北村,476,346800,729,548,315,934,696.74,95.63
水林鄉,水南村,411,290339,706,553,291,906,693.24,98.13
水林鄉,海埔村,132,75007,568,507,251,686,479.65,84.41
水林鄉,後寮村,124,75725,611,485,260,758,504.32,82.58
水林鄉,春埔村,168,110733,659,553,320,869,505.89,76.75
水林鄉,西井村,111,70802,638,499,317,867,506.49,79.40
水林鄉,灣西村,145,102144,704,502,294,978,599.33,85.08
水林鄉,灣東村,120,73208,610,495,324,777,480.74,78.80
水林鄉,蘇秦村,185,133954,724,584,324,975,583.49,80.58
水林鄉,車港村,77,54026,702,612,367,820,525.75,74.93
水林鄉,萬興村,123,73041,594,504,312,706,522.47,87.98
水林鄉,尖山村,114,71691,629,511,302,825,489.96,77.91
水林鄉,大山村,172,105121,611,460,277,723,524.97,85.90
水林鄉,大溝村,143,94058,658,588,351,873,432.03,65.68
水林鄉,順興村,137,91185,666,581,373,820,537.54,80.76
水林鄉,山腳村,147,88815,604,506,338,760,443.22,73.36
水林鄉,蕃薯村,155,88288,570,466,267,737,451.86,79.33
水林鄉,松北村,175,136714,781,531,337,959,724.86,92.78
水林鄉,松中村,85,56496,665,506,346,825,512.29,77.07
水林鄉,松西村,101,61750,611,494,336,769,444.81,72.76
水林鄉,土厝村,237,147408,622,513,286,801,557.47,89.63
水林鄉,溪墘村,126,68864,547,407,267,722,440.85,80.66
