"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
大雅區,上楓里,1888,1362138,721,528,316,887,955.71,132.47
大雅區,忠義里,844,578007,685,535,329,869,616.00,89.95
大雅區,四德里,1462,1189836,814,573,335,1001,858.31,105.46
大雅區,上雅里,1769,1376370,778,553,316,974,779.05,100.13
大雅區,二和里,1870,1580120,845,602,341,1011,958.04,113.38
大雅區,文雅里,1874,1487825,794,567,343,983,1000.15,125.97
大雅區,大楓里,1453,963553,663,489,297,802,698.70,105.36
大雅區,雅楓里,1044,658106,630,466,307,760,880.02,139.60
潭子區,潭秀里,469,464833,991,527,282,981,2495.94,251.83
潭子區,潭北里,751,593760,791,535,323,906,1282.33,162.19
潭子區,潭陽里,3539,2476959,700,528,325,891,624.06,89.16
潭子區,福仁里,3201,2206768,689,524,320,865,608.57,88.28
潭子區,頭家里,1575,1212946,770,564,332,927,1064.83,138.27
潭子區,甘蔗里,3074,2421054,788,576,336,989,871.99,110.72
潭子區,東寶里,3838,2722665,709,539,312,888,705.23,99.41
潭子區,大富里,835,622489,745,536,303,949,837.01,112.28
潭子區,大豐里,1975,1656696,839,612,347,1018,990.15,118.04
