"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
東山區,南勢里,157,92794,591,453,310,754,453.16,76.67
東山區,青山里,153,86125,563,508,275,766,391.74,69.59
東山區,高原里,154,84662,550,448,298,686,434.15,78.97
麻豆區,榖興里,225,192802,857,607,336,1078,815.86,95.21
麻豆區,保安里,178,139369,783,520,270,924,1365.55,174.41
麻豆區,東角里,911,772848,848,627,385,1069,806.95,95.12
麻豆區,晉江里,787,605933,770,570,339,926,751.94,97.66
麻豆區,巷口里,512,437785,855,630,388,1124,1134.37,132.67
麻豆區,中興里,631,509244,807,619,369,1050,719.28,89.13
麻豆區,興農里,483,381768,790,564,358,1005,700.93,88.68
麻豆區,新建里,366,297994,814,595,369,1016,773.19,94.96
麻豆區,油車里,1100,903349,821,607,384,1006,899.93,109.58
麻豆區,北勢里,244,175098,718,535,356,883,675.58,94.14
麻豆區,大埕里,851,666175,783,581,350,954,944.30,120.63
麻豆區,總榮里,188,143960,766,574,379,845,719.74,93.99
麻豆區,龍泉里,223,150368,674,557,370,889,483.35,71.68
麻豆區,南勢里,690,639554,927,586,370,1021,2324.47,250.78
麻豆區,安東里,160,123126,770,504,339,927,816.93,106.16
麻豆區,安業里,169,122047,722,584,364,969,525.83,72.81
麻豆區,安西里,187,114126,610,510,306,777,522.85,85.67
麻豆區,謝安里,228,159462,699,547,372,871,539.16,77.09
麻豆區,中民里,196,151410,773,569,365,868,733.92,95.01
麻豆區,安正里,230,141683,616,481,321,830,488.37,79.28
麻豆區,磚井里,298,195942,658,499,336,810,561.56,85.40
麻豆區,小埤里,261,185187,710,547,366,845,631.35,88.98
麻豆區,埤頭里,337,227980,676,516,356,840,534.19,78.96
麻豆區,大山里,158,114450,724,558,384,866,551.17,76.09
麻豆區,海埔里,257,169940,661,519,360,789,563.81,85.26
麻豆區,莊禮里,91,61671,678,465,331,757,684.71,101.03
麻豆區,港尾里,311,290222,933,575,326,1105,1147.37,122.95
麻豆區,麻口里,270,193086,715,487,336,751,1090.53,152.49
下營區,仁里里,742,529087,713,560,374,900,579.58,81.28
下營區,宅內里,242,156296,646,505,349,835,470.69,72.88
下營區,後街里,411,290635,707,550,364,874,574.79,81.28
下營區,新興里,645,478009,741,593,379,976,587.35,79.25
下營區,下營里,225,166633,741,573,311,942,645.70,87.19
下營區,營前里,565,419935,743,556,353,1029,580.53,78.11
下營區,大屯里,186,117865,634,467,334,794,514.21,81.15
下營區,大埤里,160,108513,678,528,333,875,559.03,82.43
下營區,開化里,495,365551,738,545,360,919,704.40,95.38
下營區,茅港里,315,226542,719,526,344,859,739.05,102.76
下營區,中營里,281,197451,703,564,322,939,621.74,88.48
下營區,西連里,185,137057,741,589,377,971,527.71,71.23
下營區,賀建里,305,196200,643,490,333,752,514.31,79.95
下營區,甲中里,222,162664,733,518,327,941,674.13,92.00
下營區,紅厝里,257,195449,761,546,348,912,745.67,98.05
六甲區,六甲里,831,639900,770,596,356,954,669.34,86.92
六甲區,甲東里,729,511616,702,553,351,867,577.72,82.32
六甲區,甲南里,423,294270,696,543,358,904,548.52,78.85
六甲區,龍湖里,263,181724,691,548,345,873,539.39,78.06
六甲區,七甲里,254,186511,734,519,339,879,662.61,90.24
六甲區,二甲里,927,682030,736,584,366,913,594.74,80.84
六甲區,水林里,599,426459,712,589,383,897,509.81,71.61
